CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
16099,50,69,1573.2,4,3,4,Loyal Customer
16100,463,37,582.64,1,2,2,Needs Attention
16101,71,192,3229.16,3,5,5,Loyal Customer
16102,42,57,1842.14,4,3,4,Loyal Customer
16103,7,200,6191.71,5,5,5,Champion
16104,62,233,2778.61,3,5,4,Loyal Customer
16105,249,110,2386.19,2,4,4,At Risk
16106,66,6,108.38,3,1,1,Needs Attention
16107,18,31,3204.1600000000003,5,2,5,Recent User
16108,85,135,2235.92,3,4,4,Loyal Customer
16109,219,31,939.48,2,2,3,Needs Attention
16110,45,449,1819.27,4,5,4,Champion
16111,428,75,562.48,1,3,2,At Risk
16112,143,16,195.73999999999998,3,1,1,Needs Attention
16113,183,30,161.38,3,2,1,Needs Attention
16114,171,8,135.75000000000003,3,1,1,Needs Attention
16115,10,428,2575.14,5,5,4,Champion
16116,212,34,612.78,2,2,2,Needs Attention
16117,190,89,654.4,2,4,3,At Risk
16118,653,41,4376.25,1,3,5,At Risk
16119,8,54,1720.81,5,3,4,Loyal Customer
16120,59,95,3056.91,4,4,5,Champion
16121,57,359,1477.09,4,5,4,Champion
16122,73,64,1001.34,3,3,3,Loyal Customer
16123,52,16,307.78,4,1,2,Recent User
16124,317,82,1772.49,2,4,4,At Risk
16125,367,301,4587.65,2,5,5,At Risk
16126,29,383,14646.800000000001,4,5,5,Champion
16127,39,75,801.31,4,3,3,Loyal Customer
16128,18,182,3801.05,5,5,5,Champion
16129,407,96,1396.05,2,4,4,At Risk
16130,422,55,987.48,1,3,3,At Risk
16131,52,219,9957.42,4,5,5,Champion
16132,544,17,664.1999999999999,1,2,3,Needs Attention
16133,4,544,22992.260000000002,5,5,5,Champion
16134,22,116,2145.34,4,4,4,Champion
16135,263,39,819.45,2,3,3,At Risk
16136,60,46,946.8,3,3,3,Loyal Customer
16137,680,28,422.7,1,2,2,Needs Attention
16138,379,37,910.35,2,2,3,Needs Attention
16139,19,57,1111.15,5,3,3,Loyal Customer
16140,66,71,1557.6000000000001,3,3,4,Loyal Customer
16141,88,50,955.94,3,3,3,Loyal Customer
16142,250,37,535.34,2,2,2,Needs Attention
16143,3,239,4910.83,5,5,5,Champion
16144,247,1,175.2,2,1,1,Needs Attention
16145,9,396,6805.4400000000005,5,5,5,Champion
16146,157,41,946.38,3,3,3,Loyal Customer
16147,134,136,2398.91,3,4,4,Loyal Customer
16148,296,9,386.62,2,1,2,Needs Attention
16149,5,30,422.22,5,2,2,Recent User
16150,43,238,4395.59,4,5,5,Champion
16152,269,29,1829.04,2,2,4,Needs Attention
16153,50,226,5133.49,4,5,5,Champion
16155,382,48,796.9,2,3,3,At Risk
16156,9,263,6218.18,5,5,5,Champion
16157,16,18,656.69,5,2,3,Recent User
16158,522,35,628.32,1,2,3,Needs Attention
16159,282,52,1232.79,2,3,3,At Risk
16160,65,20,1025.44,3,2,3,Needs Attention
16161,2,1158,12831.8,5,5,5,Champion
16162,252,2,37.4,2,1,1,Needs Attention
16163,232,73,2849.58,2,3,4,At Risk
16164,17,34,822.48,5,2,3,Recent User
16165,505,1,79.9,1,1,1,Lost
16166,428,22,435.83,1,2,2,Needs Attention
16167,414,63,1386.1200000000001,1,3,4,At Risk
16168,11,309,10636.47,5,5,5,Champion
16169,8,85,1822.97,5,4,4,Champion
16170,51,440,6869.0,4,5,5,Champion
16171,59,3,73.2,4,1,1,Recent User
16172,95,113,1884.55,3,4,4,Loyal Customer
16173,16,84,1418.32,5,4,4,Champion
16174,126,65,2246.75,3,3,4,Loyal Customer
16175,94,98,1836.44,3,4,4,Loyal Customer
16176,421,72,2052.69,1,3,4,At Risk
16177,50,118,2247.31,4,4,4,Champion
16178,138,25,612.6,3,2,2,Needs Attention
16179,61,11,215.83,3,1,1,Needs Attention
16180,100,327,16249.87,3,5,5,Loyal Customer
16181,73,11,305.54,3,1,2,Needs Attention
16182,72,51,9971.65,3,3,5,Loyal Customer
16183,67,41,1077.81,3,3,3,Loyal Customer
16184,64,45,1158.79,3,3,3,Loyal Customer
16185,17,40,644.72,5,3,3,Loyal Customer
16186,23,525,9026.11,4,5,5,Champion
16187,32,295,6911.4400000000005,4,5,5,Champion
16188,45,74,1087.66,4,3,3,Loyal Customer
16189,16,11,215.48,5,1,1,Recent User
16190,40,119,2723.55,4,4,4,Champion
16191,3,233,15688.02,5,5,5,Champion
16192,736,11,351.3,1,1,2,Lost
16193,237,38,630.43,2,3,3,At Risk
16194,375,8,308.59999999999997,2,1,2,Needs Attention
16195,723,16,323.25,1,1,2,Lost
16196,489,4,93.3,1,1,1,Lost
16197,469,93,2016.71,1,4,4,At Risk
16198,75,33,1030.0410000000002,3,2,3,Needs Attention
16199,392,10,942.75,2,1,3,Needs Attention
16200,4,627,5643.45,5,5,5,Champion
16201,3,124,2112.12,5,4,4,Champion
16202,361,124,2501.9900000000002,2,4,4,At Risk
16203,59,77,1114.54,4,4,3,Loyal Customer
16204,23,110,944.24,4,4,3,Loyal Customer
16205,31,200,1830.61,4,5,4,Champion
16206,55,244,2602.32,4,5,4,Champion
16207,25,19,394.38,4,2,2,Recent User
16208,45,253,3440.45,4,5,5,Champion
16209,89,67,4146.78,3,3,5,Loyal Customer
16210,2,281,38489.51,5,5,5,Champion
16211,89,36,1090.59,3,2,3,Needs Attention
16212,19,78,1293.71,5,4,4,Champion
16213,79,6,159.0,3,1,1,Needs Attention
16214,171,98,2038.25,3,4,4,Loyal Customer
16215,81,14,242.35,3,1,1,Needs Attention
16216,267,37,914.9300000000001,2,2,3,Needs Attention
16217,235,15,304.25,2,1,2,Needs Attention
16218,30,164,4439.97,4,4,5,Champion
16219,501,1,40.8,1,1,1,Lost
16221,37,262,2235.5099999999998,4,5,4,Champion
16222,318,160,1345.22,2,4,4,At Risk
16223,375,126,1102.3500000000001,2,4,3,At Risk
16224,57,116,1616.54,4,4,4,Champion
16225,45,302,2867.4100000000003,4,5,4,Champion
16226,203,31,672.1700000000001,2,2,3,Needs Attention
16227,225,34,1027.22,2,2,3,Needs Attention
16228,385,55,890.8100000000001,2,3,3,At Risk
16229,87,176,2867.86,3,4,4,Loyal Customer
16230,190,35,542.03,2,2,2,Needs Attention
16231,379,101,1078.22,2,4,3,At Risk
16232,44,105,2712.97,4,4,4,Champion
16233,71,75,1965.71,3,3,4,Loyal Customer
16234,476,15,333.18,1,1,2,Lost
16235,41,115,2053.71,4,4,4,Champion
16236,78,20,432.2,3,2,2,Needs Attention
16237,437,7,136.65,1,1,1,Lost
16238,423,6,63.66,1,1,1,Lost
16239,57,35,1492.2,4,2,4,Recent User
16240,24,135,3718.8,4,4,5,Champion
16241,10,994,4329.31,5,5,5,Champion
16242,8,682,7474.4,5,5,5,Champion
16243,34,51,409.1,4,3,2,Loyal Customer
16244,212,154,2579.38,2,4,4,At Risk
16245,24,90,1413.66,4,4,4,Champion
16246,460,89,827.25,1,4,3,At Risk
16247,170,16,114.56,3,1,1,Needs Attention
16248,62,7,152.94,3,1,1,Needs Attention
16249,53,69,1800.07,4,3,4,Loyal Customer
16250,261,49,791.38,2,3,3,At Risk
16251,512,20,128.31,1,2,1,Needs Attention
16252,383,21,295.09000000000003,2,2,2,Needs Attention
16253,67,302,7310.15,3,5,5,Loyal Customer
16254,378,75,985.14,2,3,3,At Risk
16255,17,535,4906.8,5,5,5,Champion
16256,267,29,1629.37,2,2,4,Needs Attention
16257,177,2,46.95,3,1,1,Needs Attention
16258,45,344,11942.52,4,5,5,Champion
16259,410,93,361.94,2,4,2,At Risk
16260,51,18,1035.45,4,2,3,Recent User
16261,17,168,1059.45,5,4,3,Loyal Customer
16262,378,46,755.15,2,3,3,At Risk
16263,423,24,351.01,1,2,2,Needs Attention
16264,438,66,837.53,1,3,3,At Risk
16265,9,337,6935.17,5,5,5,Champion
16266,74,109,1757.95,3,4,4,Loyal Customer
16267,591,7,186.66,1,1,1,Lost
16268,71,45,667.65,3,3,3,Loyal Customer
16269,438,53,717.57,1,3,3,At Risk
16270,353,54,1141.24,2,3,3,At Risk
16271,3,305,3463.02,5,5,5,Champion
16272,117,25,411.7,3,2,2,Needs Attention
16273,648,16,336.03999999999996,1,1,2,Lost
16274,373,134,715.9,2,4,3,At Risk
16275,197,111,2151.11,2,4,4,At Risk
16276,177,26,2629.3900000000003,3,2,4,Needs Attention
16277,734,23,188.69,1,2,1,Needs Attention
16278,100,55,1117.84,3,3,3,Loyal Customer
16279,21,349,5705.08,4,5,5,Champion
16280,725,16,238.05,1,1,1,Lost
16281,72,39,3424.02,3,3,5,Loyal Customer
16282,340,33,1307.58,2,2,4,Needs Attention
16283,6,593,4403.82,5,5,5,Champion
16284,31,139,1029.77,4,4,3,Loyal Customer
16285,646,31,176.9,1,2,1,Needs Attention
16286,477,17,328.95,1,2,2,Needs Attention
16287,170,42,1006.98,3,3,3,Loyal Customer
16288,470,7,129.85,1,1,1,Lost
16289,462,21,136.31,1,2,1,Needs Attention
16290,465,131,2069.3,1,4,4,At Risk
16291,682,1,117.72,1,1,1,Lost
16292,122,62,1253.76,3,3,4,Loyal Customer
16293,22,241,4657.95,4,5,5,Champion
16294,477,8,126.05000000000001,1,1,1,Lost
16295,10,79,1328.55,5,4,4,Champion
16296,626,74,1313.67,1,3,4,At Risk
16297,269,20,301.9,2,2,2,Needs Attention
16298,23,47,1085.7,4,3,3,Loyal Customer
16299,477,12,193.65,1,1,1,Lost
16300,430,249,1392.43,1,5,4,At Risk
16301,737,6,107.33,1,1,1,Lost
16302,127,11,233.22,3,1,1,Needs Attention
16303,26,286,7928.27,4,5,5,Champion
16304,695,25,381.66,1,2,2,Needs Attention
16305,139,22,361.21999999999997,3,2,2,Needs Attention
16306,214,69,1192.82,2,3,3,At Risk
16307,429,75,1194.92,1,3,3,At Risk
16308,38,7,5120.0,4,1,5,Recent User
16309,106,42,706.57,3,3,3,Loyal Customer
16310,414,28,460.08,1,2,2,Needs Attention
16311,18,37,616.26,5,2,2,Recent User
16312,432,10,171.15,1,1,1,Lost
16313,3,16,274.15000000000003,5,1,1,Recent User
16314,390,62,1491.4,2,3,4,At Risk
16315,331,23,402.71,2,2,2,Needs Attention
16316,64,297,5744.91,3,5,5,Loyal Customer
16317,120,117,2192.51,3,4,4,Loyal Customer
16318,35,19,328.15,4,2,2,Recent User
16319,218,3,404.40000000000003,2,1,2,Needs Attention
16320,172,241,5628.99,3,5,5,Loyal Customer
16321,72,23,604.5500000000001,3,2,2,Needs Attention
16322,1,37,326.75,5,2,2,Recent User
16323,196,4,353.66,2,1,2,Needs Attention
16324,128,118,428.68,3,4,2,Loyal Customer
16325,47,138,3597.5,4,4,5,Champion
16326,6,495,4826.99,5,5,5,Champion
16327,14,947,10731.34,5,5,5,Champion
16328,563,16,310.83,1,1,2,Lost
16329,428,115,1703.07,1,4,4,At Risk
16330,18,118,634.33,5,4,3,Loyal Customer
16331,432,34,2037.7,1,2,4,Needs Attention
16332,28,199,2010.41,4,5,4,Champion
16333,8,45,26626.8,5,3,5,Loyal Customer
16334,492,58,277.48,1,3,1,At Risk
16335,552,366,2774.0,1,5,4,At Risk
16336,421,68,3517.69,1,3,5,At Risk
16337,37,10,151.05,4,1,1,Recent User
16338,157,11,214.79999999999998,3,1,1,Needs Attention
16339,284,20,109.95,2,2,1,Needs Attention
16340,107,377,1526.06,3,5,4,Loyal Customer
16341,25,158,3850.79,4,4,5,Champion
16342,75,15,322.41,3,1,2,Needs Attention
16343,16,86,687.0699999999999,5,4,3,Loyal Customer
16344,158,46,842.42,3,3,3,Loyal Customer
16345,44,111,1198.74,4,4,3,Loyal Customer
16346,385,15,224.51,2,1,1,Needs Attention
16347,11,354,3509.41,5,5,5,Champion
16348,32,266,1798.22,4,5,4,Champion
16349,291,9,53.5,2,1,1,Needs Attention
16350,21,122,2253.89,4,4,4,Champion
16351,333,187,3330.0299999999997,2,5,5,At Risk
16352,18,28,494.44,5,2,2,Recent User
16353,4,174,9999.460000000001,5,4,5,Champion
16354,63,142,1129.51,3,4,3,Loyal Customer
16355,375,48,416.35,2,3,2,At Risk
16356,198,59,415.87,2,3,2,At Risk
16357,33,47,868.37,4,3,3,Loyal Customer
16358,1,154,2919.65,5,4,4,Champion
16359,7,125,2697.75,5,4,4,Champion
16360,5,662,3512.53,5,5,5,Champion
16361,10,106,896.66,5,4,3,Loyal Customer
16362,32,94,946.94,4,4,3,Loyal Customer
16363,53,5,109.36000000000001,4,1,1,Recent User
16364,12,53,707.04,5,3,3,Loyal Customer
16365,18,130,3307.2,5,4,5,Champion
16366,19,78,1548.1299999999999,5,4,4,Champion
16367,37,229,1362.4,4,5,4,Champion
16368,2,98,640.21,5,4,3,Loyal Customer
16369,18,170,2664.81,5,4,4,Champion
16370,82,228,1320.56,3,5,4,Loyal Customer
16371,449,11,157.2,1,1,1,Lost
16372,33,333,1328.61,4,5,4,Champion
16373,382,29,309.49,2,2,2,Needs Attention
16374,66,358,1771.45,3,5,4,Loyal Customer
16375,470,13,104.0,1,1,1,Lost
16376,9,125,987.01,5,4,3,Loyal Customer
16377,267,10,1308.48,2,1,4,Needs Attention
16378,247,23,362.95,2,2,2,Needs Attention
16379,4,108,2157.4,5,4,4,Champion
16380,61,32,1780.59,3,2,4,Needs Attention
16381,396,65,258.7,2,3,1,At Risk
16382,408,44,353.1,2,3,2,At Risk
16383,75,418,2974.84,3,5,5,Loyal Customer
16384,90,81,1358.95,3,4,4,Loyal Customer
16385,60,137,1030.61,3,4,3,Loyal Customer
16386,29,147,1102.59,4,4,3,Loyal Customer
16387,323,96,918.55,2,4,3,At Risk
16388,654,13,186.05,1,1,1,Lost
16389,53,34,1382.07,4,2,4,Recent User
16390,537,21,467.5,1,2,2,Needs Attention
16391,401,331,1103.61,2,5,3,At Risk
16392,270,149,763.05,2,4,3,At Risk
16393,2,786,5561.66,5,5,5,Champion
16394,57,83,1555.34,4,4,4,Champion
16395,61,647,3537.85,3,5,5,Loyal Customer
16396,476,8,137.8,1,1,1,Lost
16397,628,11,127.88,1,1,1,Lost
16398,154,82,1705.8,3,4,4,Loyal Customer
16399,19,113,641.82,5,4,3,Loyal Customer
16400,95,281,3159.44,3,5,5,Loyal Customer
16401,1,363,6849.15,5,5,5,Champion
16402,265,117,511.4,2,4,2,At Risk
16403,312,10,177.5,2,1,1,Needs Attention
16404,70,23,443.05,3,2,2,Needs Attention
16405,302,5,167.25,2,1,1,Needs Attention
16406,19,159,552.68,5,4,2,Loyal Customer
16407,13,232,2821.65,5,5,4,Champion
16408,591,45,231.93,1,3,1,At Risk
16409,36,791,5709.04,4,5,5,Champion
16410,734,5,130.32,1,1,1,Lost
16411,19,207,910.1899999999999,5,5,3,Loyal Customer
16412,54,136,647.23,4,4,3,Loyal Customer
16413,57,69,528.98,4,3,2,Loyal Customer
16414,22,64,559.71,4,3,2,Loyal Customer
16415,44,162,719.44,4,4,3,Loyal Customer
16416,27,187,2972.88,4,5,5,Champion
16417,493,1,35.7,1,1,1,Lost
16418,45,169,1101.94,4,4,3,Loyal Customer
16419,113,92,1487.42,3,4,4,Loyal Customer
16420,396,2,75.0,2,1,1,Needs Attention
16421,376,38,526.27,2,3,2,At Risk
16422,17,712,63651.47,5,5,5,Champion
16423,25,18,346.12,4,2,2,Recent User
16424,191,13,443.06,2,1,2,Needs Attention
16425,302,21,302.7,2,2,2,Needs Attention
16426,2,372,1908.25,5,5,4,Champion
16427,263,9,241.06,2,1,1,Needs Attention
16428,414,136,660.28,1,4,3,At Risk
16429,106,2,284.55,3,1,1,Needs Attention
16430,57,28,1117.94,4,2,3,Recent User
16431,213,83,642.81,2,4,3,At Risk
16432,64,8,287.4,3,1,1,Needs Attention
16433,28,34,384.52,4,2,2,Recent User
16434,29,187,2741.74,4,5,4,Champion
16435,512,126,1011.5699999999999,1,4,3,At Risk
16436,668,41,329.34,1,3,2,At Risk
16437,381,21,301.25,2,2,2,Needs Attention
16438,6,132,798.35,5,4,3,Loyal Customer
16439,722,9,310.70000000000005,1,1,2,Lost
16440,8,307,3856.9700000000003,5,5,5,Champion
16441,67,86,1034.43,3,4,3,Loyal Customer
16442,2,250,899.47,5,5,3,Loyal Customer
16443,521,1,162.24,1,1,1,Lost
16444,46,376,3656.58,4,5,5,Champion
16445,34,192,602.73,4,5,2,Loyal Customer
16446,1,3,168472.5,5,1,5,Recent User
16447,136,73,775.14,3,3,3,Loyal Customer
16448,198,52,367.87,2,3,2,At Risk
16449,198,40,707.69,2,3,3,At Risk
16450,150,43,1505.73,3,3,4,Loyal Customer
16451,88,65,1013.15,3,3,3,Loyal Customer
16452,631,18,332.17,1,2,2,Needs Attention
16453,531,15,251.71,1,1,1,Lost
16454,45,4,30.950000000000003,4,1,1,Recent User
16455,64,225,4384.37,3,5,5,Loyal Customer
16456,99,415,6862.91,3,5,5,Loyal Customer
16457,218,9,208.36,2,1,1,Needs Attention
16458,3,383,5715.34,5,5,5,Champion
16459,730,5,71.78999999999999,1,1,1,Lost
16460,28,135,814.72,4,4,3,Loyal Customer
16461,178,269,1615.22,3,5,4,Loyal Customer
16462,74,3,136.0,3,1,1,Needs Attention
16463,21,82,1422.4,4,4,4,Champion
16464,20,236,1314.68,4,5,4,Champion
16465,421,48,746.24,1,3,3,At Risk
16466,34,350,3838.59,4,5,5,Champion
16467,509,24,2869.16,1,2,4,Needs Attention
16468,74,45,787.52,3,3,3,Loyal Customer
16469,24,205,828.91,4,5,3,Loyal Customer
16470,52,483,2458.6,4,5,4,Champion
16471,275,62,1189.98,2,3,3,At Risk
16472,434,39,789.6,1,3,3,At Risk
16473,165,28,470.83,3,2,2,Needs Attention
16474,7,360,1871.5,5,5,4,Champion
16475,88,28,544.3,3,2,2,Needs Attention
16476,432,24,350.35,1,2,2,Needs Attention
16477,64,260,4320.02,3,5,5,Loyal Customer
16478,25,17,331.0,4,2,2,Recent User
16479,10,35,300.83,5,2,2,Recent User
16480,76,53,769.29,3,3,3,Loyal Customer
16481,682,16,453.38,1,1,2,Lost
16482,16,18,220.62,5,2,1,Recent User
16483,192,19,139.35,2,2,1,Needs Attention
16484,174,25,404.3,3,2,2,Needs Attention
16485,77,145,2294.68,3,4,4,Loyal Customer
16486,538,7,134.36,1,1,1,Lost
16487,577,35,209.4,1,2,1,Needs Attention
16488,33,29,498.8,4,2,2,Recent User
16489,380,6,303.7,2,1,2,Needs Attention
16490,436,13,205.41000000000003,1,1,1,Lost
16491,47,87,1533.16,4,4,4,Champion
16492,541,23,385.56,1,2,2,Needs Attention
16493,80,111,2132.09,3,4,4,Loyal Customer
16494,297,50,826.53,2,3,3,At Risk
16495,3,97,684.41,5,4,3,Loyal Customer
16496,9,138,2330.77,5,4,4,Champion
16497,50,337,6695.28,4,5,5,Champion
16498,161,15,100.97,3,1,1,Needs Attention
16499,360,144,2578.34,2,4,4,At Risk
16500,5,34,843.9100000000001,5,2,3,Recent User
16501,383,207,1237.23,2,5,3,At Risk
16502,620,43,266.5,1,3,1,At Risk
16503,107,213,3614.34,3,5,5,Loyal Customer
16504,25,86,484.38,4,4,2,Loyal Customer
16505,32,4,777.6,4,1,3,Recent User
16506,20,3,90.30000000000001,4,1,1,Recent User
16507,572,43,152.76,1,3,1,At Risk
16508,630,45,248.8,1,3,1,At Risk
16509,297,13,363.7,2,1,2,Needs Attention
16510,372,131,2100.0,2,4,4,At Risk
16511,22,320,1819.02,4,5,4,Champion
16513,5,35,874.59,5,2,3,Recent User
16515,52,240,3216.3,4,5,5,Champion
16516,30,6,101.69999999999999,4,1,1,Recent User
16517,277,17,162.7,2,2,1,Needs Attention
16518,61,68,959.37,3,3,3,Loyal Customer
16519,25,42,556.26,4,3,2,Loyal Customer
16520,186,415,2482.62,3,5,4,Loyal Customer
16521,415,239,1148.01,1,5,3,At Risk
16522,436,18,433.36,1,2,2,Needs Attention
16523,2,371,11916.33,5,5,5,Champion
16524,446,54,308.14,1,3,2,At Risk
16525,2,364,24582.64,5,5,5,Champion
16526,172,35,717.21,3,2,3,Needs Attention
16527,81,77,1272.44,3,4,4,Loyal Customer
16528,4,17,244.41,5,2,1,Recent User
16529,190,129,2012.0,2,4,4,At Risk
16530,668,3,48.349999999999994,1,1,1,Lost
16531,22,138,2298.33,4,4,4,Champion
16532,18,6,8756.64,5,1,5,Recent User
16533,19,177,1095.56,5,4,3,Loyal Customer
16534,642,36,635.9,1,2,3,Needs Attention
16535,5,76,1001.59,5,3,3,Loyal Customer
16536,110,55,548.97,3,3,2,Loyal Customer
16537,641,4,23.35,1,1,1,Lost
16538,541,43,399.62,1,3,2,At Risk
16539,3,152,3732.01,5,4,5,Champion
16540,414,37,226.70000000000002,1,2,1,Needs Attention
16541,735,38,424.03,1,3,2,At Risk
16542,54,14,257.32,4,1,1,Recent User
16543,592,18,292.21,1,2,2,Needs Attention
16544,520,11,376.70000000000005,1,1,2,Lost
16545,165,8,689.82,3,1,3,Needs Attention
16546,291,94,5606.47,2,4,5,At Risk
16547,546,27,111.71,1,2,1,Needs Attention
16548,599,6,30.15,1,1,1,Lost
16549,10,3250,13182.19,5,5,5,Champion
16550,109,813,9435.13,3,5,5,Loyal Customer
16551,96,88,2237.12,3,4,4,Loyal Customer
16552,243,22,475.02000000000004,2,2,2,Needs Attention
16553,163,293,16644.01,3,5,5,Loyal Customer
16554,42,167,2841.72,4,4,4,Champion
16555,35,66,1915.68,4,3,4,Loyal Customer
16556,67,482,8012.58,3,5,5,Loyal Customer
16557,24,11,281.85,4,1,1,Recent User
16558,1,780,13873.51,5,5,5,Champion
16559,397,18,185.20000000000002,2,2,1,Needs Attention
16560,27,198,3048.38,4,5,5,Champion
16561,6,31,511.12,5,2,2,Recent User
16562,477,34,223.85999999999999,1,2,1,Needs Attention
16563,54,90,4422.76,4,4,5,Champion
16564,569,5,87.8,1,1,1,Lost
16565,364,11,773.05,2,1,3,Needs Attention
16566,15,18,614.66,5,2,2,Recent User
16567,194,35,865.6,2,2,3,Needs Attention
16568,428,5,1020.9000000000001,1,1,3,Lost
16569,3,35,1455.23,5,2,4,Recent User
16570,15,241,7434.31,5,5,5,Champion
16571,27,255,4248.74,4,5,5,Champion
16572,127,57,1009.6,3,3,3,Loyal Customer
16573,85,42,663.61,3,3,3,Loyal Customer
16574,71,86,1301.78,3,4,4,Loyal Customer
16576,420,33,540.87,1,2,2,Needs Attention
16577,667,23,380.0,1,2,2,Needs Attention
16578,626,9,156.6,1,1,1,Lost
16579,426,14,295.05,1,1,2,Lost
16581,183,9,105.84,3,1,1,Needs Attention
16582,113,6,313.62,3,1,2,Needs Attention
16583,374,32,531.4,2,2,2,Needs Attention
16584,80,83,3163.67,3,4,5,Loyal Customer
16585,594,18,341.59,1,2,2,Needs Attention
16586,249,28,1462.78,2,2,4,Needs Attention
16587,232,13,225.15,2,1,1,Needs Attention
16588,386,71,1361.28,2,3,4,At Risk
16589,71,44,612.36,3,3,2,Loyal Customer
16590,401,29,605.9,2,2,2,Needs Attention
16591,69,10,213.5,3,1,1,Needs Attention
16592,4,428,7807.91,5,5,5,Champion
16593,51,78,1071.1399999999999,4,4,3,Loyal Customer
16594,75,53,181.09,3,3,1,Loyal Customer
16595,61,474,1810.18,3,5,4,Loyal Customer
16596,16,30,579.63,5,2,2,Recent User
16597,4,7,90.04,5,1,1,Recent User
16598,286,10,145.04999999999998,2,1,1,Needs Attention
16599,386,12,172.8,2,1,1,Needs Attention
16600,4,143,2153.41,5,4,4,Champion
16601,41,72,684.25,4,3,3,Loyal Customer
16602,36,40,763.33,4,3,3,Loyal Customer
16603,75,34,482.47,3,2,2,Needs Attention
16604,563,12,432.45,1,1,2,Lost
16605,724,1,60.48,1,1,1,Lost
16606,404,22,357.66,2,2,2,Needs Attention
16607,18,298,5706.87,5,5,5,Champion
16608,454,122,1288.72,1,4,4,At Risk
16609,15,276,5493.46,5,5,5,Champion
16610,219,6,75.66,2,1,1,Needs Attention
16611,186,110,1785.13,3,4,4,Loyal Customer
16612,33,167,3245.43,4,4,5,Champion
16613,70,30,618.59,3,2,3,Needs Attention
16614,183,49,1179.79,3,3,3,Loyal Customer
16615,626,19,291.5,1,2,2,Needs Attention
16616,15,33,500.42,5,2,2,Recent User
16617,236,5,151.85,2,1,1,Needs Attention
16618,31,96,2647.59,4,4,4,Champion
16619,264,116,1938.33,2,4,4,At Risk
16620,4,94,1758.93,5,4,4,Champion
16621,52,29,813.48,4,2,3,Recent User
16622,544,12,225.4,1,1,1,Lost
16623,246,51,1015.24,2,3,3,At Risk
16624,81,48,810.5699999999999,3,3,3,Loyal Customer
16625,275,99,1654.03,2,4,4,At Risk
16626,1,179,4413.1,5,5,5,Champion
16627,79,20,322.8,3,2,2,Needs Attention
16628,30,125,2318.1,4,4,4,Champion
16629,74,64,417.73,3,3,2,Loyal Customer
16630,407,4,106.80000000000001,2,1,1,Needs Attention
16631,482,80,1892.52,1,4,4,At Risk
16632,486,27,406.4,1,2,2,Needs Attention
16633,17,152,2883.1,5,4,4,Champion
16634,223,91,1814.61,2,4,4,At Risk
16635,407,25,473.0,2,2,2,Needs Attention
16636,438,73,3802.04,1,3,5,At Risk
16637,32,69,1154.47,4,3,3,Loyal Customer
16638,23,140,2430.53,4,4,4,Champion
16639,31,81,1747.98,4,4,4,Champion
16640,398,13,179.4,2,1,1,Needs Attention
16641,106,36,554.5,3,2,2,Needs Attention
16642,5,54,1077.45,5,3,3,Loyal Customer
16643,246,55,923.11,2,3,3,At Risk
16644,178,62,833.78,3,3,3,Loyal Customer
